,ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,most_impressing,total_cost,group_size,night_total
2339,tour_3846,zimbabwe,25-44,Alone,0,1,Leisure and Holidays,Beach tourism,others,0,0,0,0,0,0,0,0,3,0,Cash,0, Wildlife,745875.0,1,3
2340,tour_3847,uganda,25-44,Alone,0,1,Business,Wildlife tourism,Trade fair,0,0,0,0,0,0,0,0,7,0,Cash,0,Good service,300000.0,1,7
2341,tour_3848,uganda,45-64,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,45,0,Cash,0,Friendly People,2000000.0,1,45
2342,tour_3849,burundi,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,226000.0,1,2
2343,tour_3850,zimbabwe,25-44,Friends/Relatives,0,1,Other,Hunting tourism,others,0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,497250.0,1,1
2344,tour_3851,zimbabwe,25-44,Alone,0,1,Business,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,4,0,Cash,0,Friendly People,430950.0,1,4
2345,tour_3852,united states of america,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,13,0,Cash,1,Friendly People,18812625.0,2,13
2346,tour_3853,italy,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,0,0,7,Cash,1,Friendly People,6132750.0,2,7
2347,tour_3854,rwanda,25-44,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,others,0,0,0,0,0,0,0,0,3,0,Cash,1, Wildlife,60000.0,1,3
2348,tour_3858,germany,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,7,3,Cash,1, Wildlife,861900.0,1,10
2349,tour_3859,uganda,25-44,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,0,No comments,150000.0,1,4
2350,tour_3860,italy,45-64,Friends/Relatives,2,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,1,0,7,Cash,1,Excellent Experience,15658377.0,4,7
2351,tour_3861,italy,25-44,Spouse and Children,1,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,1,0,14,Cash,1,"Wonderful Country, Landscape, Nature",2723196.0,3,14
2352,tour_3862,zambia,25-44,Friends/Relatives,0,2,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,3,0,Cash,0, Wildlife,6630000.0,2,3
2353,tour_3863,burundi,25-44,Alone,0,1,Business,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,1,0,Cash,1,Excellent Experience,252000.0,1,1
2354,tour_3865,united kingdom,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,11,0,Cash,0,Friendly People,9165975.0,2,11
2355,tour_3867,united states of america,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,4,0,Cash,1,Friendly People,40940250.0,2,4
2356,tour_3868,united states of america,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,7,0,Credit Card,1,Friendly People,33440062.5,2,7
2357,tour_3871,uae,45-64,Spouse and Children,5,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,9,5,Cash,1, Wildlife,16575000.0,6,14
2358,tour_3874,spain,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,0,3,Cash,1,Friendly People,4765593.0,2,3
2359,tour_3875,italy,45-64,Spouse and Children,2,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",1,1,1,1,1,1,1,1,6,6,Cash,1,Friendly People,7541625.0,3,12
2360,tour_3876,spain,45-64,Alone,1,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,1,5,3,Cash,1,Friendly People,9531186.0,1,8
2361,tour_3878,italy,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",1,1,1,1,1,0,0,0,0,7,Cash,0,"Wonderful Country, Landscape, Nature",5855947.5,2,7
2362,tour_388,zimbabwe,45-64,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,14,0,Cash,1, Wildlife,165750.0,1,14
2363,tour_3880,australia,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,4,0,Cash,1, Wildlife,3232125.0,1,4
2364,tour_3881,australia,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,47,0,Cash,1, Wildlife,11814675.0,1,47
2365,tour_3882,spain,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,others,0,0,0,0,0,0,0,0,3,0,Credit Card,1,Friendly People,2027122.5,1,3
2366,tour_3883,canada,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,6,0,Cash,1, Wildlife,3248700.0,1,6
2367,tour_3884,united states of america,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,0,Credit Card,1,Excellent Experience,1698937.5,2,6
2368,tour_3885,japan,1-24,Alone,0,1,Leisure and Holidays,Conference tourism,"Friends, relatives",0,0,0,0,0,0,0,0,9,0,Cash,0,Good service,2257056.0,1,9
2369,tour_3886,kenya,1-24,Alone,1,0,Scientific and Academic,Hunting tourism,others,1,0,1,1,0,0,1,0,3,0,Cash,1,Good service,314925.0,1,3
2370,tour_3887,united kingdom,1-24,Alone,1,0,Volunteering,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,15,0,Cash,1,Friendly People,1093950.0,1,15
2371,tour_3888,kenya,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,188760.0,1,2
2372,tour_3889,united states of america,65+,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,10,0,Cash,1,Friendly People,5386875.0,1,10
2373,tour_3890,india,45-64,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,5,0,Cash,0, Wildlife,25525500.0,4,5
2374,tour_3891,germany,65+,Children,1,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,15,3,Cash,0,Good service,3494768.2,2,18
2375,tour_3892,italy,1-24,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",1,1,1,1,1,0,0,0,0,7,Cash,1,No comments,5822797.5,2,7
2376,tour_3893,italy,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,0,1,1,3,7,Cash,1, Wildlife,7293000.0,2,10
2377,tour_3894,zimbabwe,25-44,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,7,0,Cash,0,Friendly People,828750.0,1,7
2378,tour_3895,japan,45-64,Alone,0,1,Leisure and Holidays,Conference tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,9,0,Credit Card,1,Friendly People,2005575.0,1,9
2379,tour_3897,united kingdom,25-44,Alone,1,0,Meetings and Conference,Wildlife tourism,others,0,0,0,0,0,0,0,0,5,0,Credit Card,0,Friendly People,1642582.5,1,5
2380,tour_3898,united kingdom,1-24,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,14,0,Cash,1,Excellent Experience,2845050.0,1,14
2381,tour_3899,serbia,25-44,Alone,1,0,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,6,Cash,0, Wildlife,646425.0,1,8
2382,tour_39,switzerland,1-24,Friends/Relatives,0,2,Leisure and Holidays,Hunting tourism,others,0,0,0,0,0,0,0,0,0,12,Cash,1,"Wonderful Country, Landscape, Nature",1657500.0,2,12
2383,tour_3900,united kingdom,1-24,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,14,0,Cash,0,Good service,2734875.0,1,14
2384,tour_3901,oman,45-64,Friends/Relatives,1,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,5,Cash,0,No comments,1657500.0,2,9
2385,tour_3903,south africa,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",1,1,1,1,0,1,1,1,0,4,Cash,1,Excellent Experience,33829575.0,2,4
2386,tour_3904,denmark,1-24,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,40,6,Cash,0, Wildlife,3315000.0,1,46
2387,tour_3905,italy,45-64,Spouse and Children,1,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,1,13,Cash,1,Excellent Experience,1815464.0,3,14
2388,tour_3906,united states of america,25-44,Friends/Relatives,1,3,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,0,1,1,0,12,0,Cash,1,Friendly People,3149250.0,4,12
2389,tour_3907,italy,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,1,0,7,Credit Card,0,Friendly People,7293000.0,2,7
2390,tour_3909,belgium,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,1,6,0,Cash,1, Wildlife,13615980.0,2,6
2391,tour_391,china,1-24,Alone,1,0,Business,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Cash,0,No comments,3315000.0,1,7
2392,tour_3910,france,45-64,Friends/Relatives,4,5,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,1,13,Cash,1,Friendly People,165750.0,9,14
2393,tour_3911,united kingdom,25-44,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,0,1,1,0,0,10,4,Cash,1,Friendly People,10044450.0,2,14
2394,tour_3913,zambia,25-44,Alone,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,6,0,Credit Card,0,Friendly People,2652600.0,1,6
2395,tour_3914,kenya,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,1,Friendly People,75504.0,1,1
2396,tour_3918,china,1-24,Alone,1,0,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,3,Cash,1, Wildlife,74587.5,1,4
2397,tour_3919,finland,1-24,Alone,1,0,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,9,Cash,1,"Wonderful Country, Landscape, Nature",919912.5,1,10
2398,tour_392,zimbabwe,25-44,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,14,0,Cash,1, Wildlife,580125.0,1,14
2399,tour_3920,united kingdom,45-64,Spouse and Children,3,3,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,12,Cash,0,Friendly People,4574700.0,6,12
2400,tour_3921,france,45-64,Spouse and Children,1,3,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,4,6,Cash,1,"Wonderful Country, Landscape, Nature",21547500.0,4,10
2401,tour_3923,south africa,45-64,Spouse,1,1,Leisure and Holidays,business,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,7,Cash,0,Friendly People,58012500.0,2,7
2402,tour_3924,poland,25-44,Spouse and Children,1,2,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,13,11,Cash,1, Wildlife,10276500.0,3,24
2403,tour_3925,united states of america,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,4,0,Credit Card,1,Friendly People,14950650.0,2,4
2404,tour_3926,france,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,0,1,1,0,1,1,0,10,6,Cash,1,Friendly People,14088750.0,2,16
2405,tour_3927,italy,1-24,Spouse,1,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,3,11,Cash,1, Wildlife,5022225.0,2,14
2406,tour_3929,united states of america,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,0,Credit Card,1, Wildlife,33274312.5,2,7
2407,tour_393,united states of america,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,0,1,0,11,1,Credit Card,1,Good service,1326000.0,1,12
2408,tour_3931,australia,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,6,0,Cash,1, Wildlife,3911700.0,1,6
2409,tour_3932,spain,25-44,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,3,5,Cash,1,No comments,2269330.0,2,8
2410,tour_3933,united kingdom,25-44,Alone,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,9,0,Cash,1,"Wonderful Country, Landscape, Nature",11548057.95,1,9
2411,tour_3937,united kingdom,1-24,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,13,3,Cash,1,Friendly People,6338280.0,1,16
2412,tour_394,malta,25-44,Friends/Relatives,2,2,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,0, Wildlife,8287500.0,4,4
2413,tour_3941,ireland,25-44,Alone,1,0,Leisure and Holidays,Conference tourism,"Friends, relatives",1,1,1,1,1,0,1,0,7,0,Cash,1,Excellent Experience,6741052.5,1,7
2414,tour_3943,italy,1-24,Alone,1,0,Volunteering,Cultural tourism,"Friends, relatives",1,0,1,1,1,0,0,0,10,10,Cash,1, Wildlife,2569125.0,1,20
2415,tour_3944,zambia,45-64,Alone,1,0,Meetings and Conference,Mountain climbing,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,5,0,Cash,0,Friendly People,1657500.0,1,5
2416,tour_3946,united states of america,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,14,0,Cash,1, Wildlife,9696375.0,1,14
2417,tour_3947,united states of america,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,7,0,Credit Card,1,Friendly People,33440062.5,2,7
2418,tour_3948,japan,1-24,Alone,0,1,Scientific and Academic,Hunting tourism,others,1,0,1,1,0,0,1,0,3,0,Cash,1,Good service,977925.0,1,3
2419,tour_3949,canada,1-24,Alone,1,0,Visiting Friends and Relatives,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,0,0,0,4,0,Cash,1, Wildlife,5784675.0,1,4
2420,tour_395,germany,65+,Friends/Relatives,1,2,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,1,0,0,0,0,0,0,20,0,Cash,0,No comments,7942655.0,3,20
2421,tour_3950,netherlands,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,11,0,Cash,1,Friendly People,331500.0,2,11
2422,tour_3951,zimbabwe,25-44,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,others,0,0,0,0,0,0,0,0,2,0,Cash,0,No comments,190000.0,1,2
2423,tour_3952,italy,45-64,Children,2,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,9,0,Cash,1,"Wonderful Country, Landscape, Nature",11751675.0,2,9
2424,tour_3953,united states of america,45-64,Alone,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1,No comments,165750.0,1,3
2425,tour_3955,zimbabwe,25-44,Alone,1,0,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,3,0,Cash,0,Friendly People,663000.0,1,3
2426,tour_3956,zambia,25-44,Alone,1,0,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,1,0,Cash,1,Friendly People,1209975.0,1,1
2427,tour_3957,united states of america,45-64,Alone,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1,Friendly People,165750.0,1,3
2428,tour_3958,rwanda,1-24,Alone,0,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,4,0,Cash,1,"Wonderful Country, Landscape, Nature",170000.0,1,4
2429,tour_3959,italy,45-64,Friends/Relatives,1,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,0,14,Cash,1, Wildlife,20310503.5,3,14
2430,tour_396,australia,1-24,Alone,0,0,Leisure and Holidays,Hunting tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,15,5,Cash,1,Friendly People,11027030.0,0,20
2431,tour_3960,zimbabwe,25-44,Alone,1,0,Business,Beach tourism,Tanzania Mission Abroad,0,0,0,0,0,0,0,0,3,0,Cash,0,Friendly People,1160250.0,1,3
2432,tour_3961,italy,1-24,Friends/Relatives,2,2,Leisure and Holidays,Cultural tourism,others,0,0,0,0,0,0,0,0,5,0,Cash,0,No comments,505000.0,4,5
2433,tour_3962,denmark,1-24,Alone,0,1,Leisure and Holidays,Hunting tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,14,14,Cash,1,Friendly People,75333375.0,1,28
2434,tour_3963,denmark,1-24,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,14,14,Credit Card,1,Good service,75333375.0,1,28
2435,tour_3964,japan,1-24,Alone,1,0,Scientific and Academic,Hunting tourism,others,1,0,1,1,0,0,1,0,3,0,Cash,1,"Wonderful Country, Landscape, Nature",314925.0,1,3
2436,tour_3967,kenya,1-24,Alone,0,1,Meetings and Conference,Mountain climbing,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,188760.0,1,2
2437,tour_3969,korea,25-44,Alone,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,4,0,Cash,1,Excellent Experience,944775.0,1,4
2438,tour_397,south africa,25-44,Alone,0,1,Business,Hunting tourism,others,0,0,0,0,0,0,0,0,2,0,Cash,0,Excellent Experience,1657500.0,1,2
2439,tour_3971,united kingdom,1-24,Alone,0,1,Leisure and Holidays,Conference tourism,"Friends, relatives",1,1,1,1,0,1,0,1,6,0,Cash,1,Friendly People,2071875.0,1,6
2441,tour_3973,united states of america,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,4,0,Cash,1,Friendly People,165750.0,1,4
2442,tour_3974,united states of america,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,0,2,Cash,1,Friendly People,1491750.0,2,2
2443,tour_3975,kenya,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,0,3,Credit Card,0, Wildlife,4972500.0,2,3
2444,tour_3976,south africa,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,60,0,Cash,0,Friendly People,4972500.0,1,60
2445,tour_3977,kenya,25-44,Friends/Relatives,1,3,Meetings and Conference,Mountain climbing,Tanzania Mission Abroad,0,0,0,0,0,0,0,0,1,0,Cash,0,"Wonderful Country, Landscape, Nature",210000.0,4,1
2446,tour_3978,zambia,25-44,Alone,0,1,Business,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,90000.0,1,2
2447,tour_3979,japan,1-24,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,3,0,Cash,1,Excellent Experience,4259775.0,1,3
2448,tour_398,south africa,25-44,Alone,0,1,Business,Beach tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,34,0,Cash,0,No comments,4806750.0,1,34
2450,tour_3981,south africa,1-24,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,7,0,Cash,1, Wildlife,5801250.0,2,7
2451,tour_3982,kenya,25-44,Alone,0,1,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,3,0,Credit Card,0,Excellent Experience,1657500.0,1,3
2452,tour_3983,united kingdom,1-24,Alone,1,0,Volunteering,Conference tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,29,0,Cash,1,Friendly People,6000210.45,1,29
2453,tour_3984,germany,45-64,Children,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,12,0,Cash,1,Good service,6961500.0,2,12
2454,tour_3985,japan,1-24,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,3,0,Cash,1,Friendly People,4233255.0,1,3
2455,tour_3986,united kingdom,1-24,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,14,0,Cash,1,"Wonderful Country, Landscape, Nature",5121090.0,1,14
2456,tour_3987,australia,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,0,7,0,Cash,1,Excellent Experience,21995025.0,1,7
2457,tour_3988,united kingdom,1-24,Alone,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,0,0,0,9,0,Cash,1,Good service,1989000.0,1,9
2458,tour_399,united kingdom,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,5,5,Cash,1, Wildlife,12431250.0,2,10
2459,tour_3991,italy,25-44,Friends/Relatives,1,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,0,7,Cash,1,Friendly People,12708248.0,3,7
2460,tour_3992,zimbabwe,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,No comments,100000.0,1,2
2461,tour_3994,zambia,25-44,Alone,1,0,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Excellent Experience,470000.0,1,2
2462,tour_3997,united kingdom,1-24,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,1,0,5,Cash,1,Friendly People,7956000.0,2,5
2463,tour_3998,spain,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,9,4,Cash,1,Friendly People,12254382.0,2,13
2464,tour_4,united states of america,1-24,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,14,0,Cash,1,"Wonderful Country, Landscape, Nature",1657500.0,1,14
2465,tour_40,china,25-44,Friends/Relatives,2,0,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,3,Cash,1,"Wonderful Country, Landscape, Nature",2652000.0,2,7
2466,tour_400,kenya,25-44,Alone,1,0,Meetings and Conference,Beach tourism,others,0,0,0,0,0,0,0,0,5,0,Cash,0,Friendly People,372937.5,1,5
2467,tour_4001,kenya,25-44,Alone,0,1,Business,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,3,Cash,0, Wildlife,1077375.0,1,3
2468,tour_4002,spain,45-64,Alone,0,1,Leisure and Holidays,Conference tourism,"Friends, relatives",1,0,1,1,1,1,0,0,16,0,Cash,1,Friendly People,4972500.0,1,16
2469,tour_4003,italy,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,1,0,7,Cash,1,Friendly People,9803505.6,2,7
2470,tour_4004,china,1-24,Alone,0,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,0,10,Cash,1,Excellent Experience,4143750.0,1,10
2471,tour_4005,zambia,25-44,Alone,0,1,Business,Mountain climbing,others,0,0,0,0,0,0,0,0,3,0,Cash,0,No comments,497250.0,1,3
