,ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,most_impressing,group_size,night_total
888,tour_4162,UNITED KINGDOM,45-64,Alone,0,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,5,Cash,1, Wildlife,1,5
889,tour_4163,SPAIN,25-44,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",1,1,1,1,1,0,0,1,0,4,Cash,1,Friendly People,2,4
890,tour_4166,ITALY,25-44,Friends/Relatives,2,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,1,0,7,Cash,1,Friendly People,4,7
891,tour_4173,INDIA,25-44,Children,2,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,9,0,Cash,1, Wildlife,2,9
892,tour_4174,SOUTH AFRICA,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",1,1,1,1,1,0,1,1,0,7,Cash,1,Friendly People,2,7
893,tour_4175,GERMANY,25-44,Alone,0,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",1,1,1,1,1,0,0,0,13,0,Credit Card,1,Good service,1,13
894,tour_4177,KENYA,24-Jan,Alone,1,0,Leisure and Holidays,Beach tourism,Trade fair,0,0,0,0,0,0,0,0,2,2,Cash,1,Friendly People,1,4
895,tour_4178,ZIMBABWE,25-44,Friends/Relatives,2,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,1,0,7,Cash,1, Wildlife,3,7
896,tour_418,UNITED KINGDOM,25-44,Friends/Relatives,2,0,Meetings and Conference,Mountain climbing,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,2,0,Credit Card,1,Friendly People,2,2
897,tour_4182,GERMANY,24-Jan,Alone,1,0,Visiting Friends and Relatives,Conference tourism,"Friends, relatives",0,0,0,0,0,0,0,0,30,0,Cash,1,"Wonderful Country, Landscape, Nature",1,30
898,tour_4184,UNITED KINGDOM,25-44,Alone,1,0,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,5,0,Cash,1,"Wonderful Country, Landscape, Nature",1,5
899,tour_4185,KENYA,25-44,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,others,0,0,0,0,0,0,0,0,3,0,Cash,1,Friendly People,4,3
900,tour_4188,ITALY,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,1,6,0,Cash,1,"Wonderful Country, Landscape, Nature",1,6
901,tour_419,INDIA,25-44,Spouse and Children,1,3,Leisure and Holidays,Bird watching,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,3,0,Cash,1, Wildlife,4,3
902,tour_4192,BOSNIA,25-44,Alone,1,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,4,5,Cash,1, Wildlife,1,9
903,tour_4194,AUSTRALIA,45-64,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,5,5,Cash,1,No comments,4,10
904,tour_4196,ITALY,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,4,Credit Card,1,Friendly People,2,4
905,tour_4199,UNITED KINGDOM,24-Jan,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,0,1,1,1,0,10,5,Cash,1,Friendly People,2,15
906,tour_42,SOUTH AFRICA,25-44,Alone,0,1,Business,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,3,0,Credit Card,0,Friendly People,1,3
907,tour_4204,SPAIN,25-44,Alone,0,1,Other,Wildlife tourism,others,0,0,0,0,0,0,0,0,10,0,Cash,0, Wildlife,1,10
908,tour_4211,SOUTH AFRICA,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",1,1,1,1,0,0,0,1,0,4,Cash,0,Friendly People,2,4
909,tour_4212,UNITED KINGDOM,65+,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,0,9,0,Cash,1,Friendly People,1,9
910,tour_4217,SOUTH AFRICA,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,1,0,7,Cash,1,Friendly People,2,7
911,tour_4219,SPAIN,25-44,Spouse,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,17,5,Credit Card,1,Friendly People,2,22
912,tour_4226,ZAMBIA,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,1,Satisfies and Hope Come Back,1,4
913,tour_4228,SOUTH AFRICA,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,0,7,Cash,1,Friendly People,2,7
914,tour_4229,ZIMBABWE,25-44,Friends/Relatives,0,2,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,0,No comments,2,4
915,tour_423,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,others,0,0,0,0,0,0,0,0,6,13,Cash,1,No comments,2,19
916,tour_4234,ZAMBIA,24-Jan,Alone,0,1,Business,Wildlife tourism,Trade fair,0,0,0,0,0,0,0,0,5,0,Cash,1,Friendly People,1,5
917,tour_4235,UGANDA,25-44,Children,2,1,Other,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,No comments,3,2
918,tour_424,UNITED KINGDOM,24-Jan,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,34,0,Cash,0,Good service,1,34
919,tour_4247,FRANCE,45-64,Alone,0,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",1,1,1,1,1,0,1,1,0,10,Cash,1, Wildlife,1,10
920,tour_4250,ZIMBABWE,25-44,Alone,0,1,Meetings and Conference,Beach tourism,others,0,0,0,0,0,0,0,0,2,0,Cash,1,"Wonderful Country, Landscape, Nature",1,2
921,tour_4253,UNITED KINGDOM,24-Jan,Friends/Relatives,0,2,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,9,0,Cash,1,No comments,2,9
922,tour_4260,FRANCE,25-44,Spouse,1,1,Leisure and Holidays,business,"Travel, agent, tour operator",1,1,1,0,0,0,0,0,0,7,Cash,1,"Wonderful Country, Landscape, Nature",2,7
923,tour_4268,ZIMBABWE,25-44,Spouse,1,1,Business,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,1,Friendly People,2,1
924,tour_4280,CHINA,25-44,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,24,7,Cash,1,Good service,1,31
925,tour_4284,UNITED STATES OF AMERICA,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,0,1,1,1,1,1,0,5,0,Credit Card,1, Wildlife,2,5
926,tour_4289,SWITZERLAND,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,10,0,Cash,0, Wildlife,2,10
927,tour_4293,UNITED STATES OF AMERICA,45-64,Alone,0,1,Leisure and Holidays,Mountain climbing,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,6,0,Cash,1,Friendly People,1,6
928,tour_4294,BELGIUM,24-Jan,Alone,1,0,Volunteering,Hunting tourism,"Friends, relatives",1,0,1,1,1,1,1,1,11,0,Cash,1,Friendly People,1,11
929,tour_4296,SOUTH AFRICA,25-44,Alone,0,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,4,Cash,0,No comments,1,4
930,tour_4298,LIBERIA,25-44,Friends/Relatives,2,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,6,6,Cash,1, Wildlife,2,12
931,tour_43,NORWAY,25-44,Alone,1,0,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,15,3,Cash,0,Friendly People,1,18
932,tour_4302,SOUTH AFRICA,25-44,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Newspaper, magazines,brochures",1,1,1,1,1,0,0,0,4,0,Cash,1,Friendly People,2,4
933,tour_4317,GERMANY,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,0,9,Cash,1,Excellent Experience,2,9
934,tour_4321,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",1,1,1,1,1,1,1,1,0,6,Credit Card,0,Friendly People,2,6
935,tour_4327,ITALY,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,1,0,14,Credit Card,1,"Wonderful Country, Landscape, Nature",2,14
936,tour_4328,SPAIN,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,4,4,Cash,1,Excellent Experience,2,8
937,tour_4330,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,0,7,Cash,1,No comments,2,7
938,tour_434,UNITED STATES OF AMERICA,45-64,Spouse and Children,1,2,Leisure and Holidays,Beach tourism,others,0,0,0,0,0,0,0,0,7,0,Cash,0,Friendly People,3,7
939,tour_4340,UNITED KINGDOM,25-44,Alone,0,1,Leisure and Holidays,Conference tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,14,14,Cash,1,Friendly People,1,28
940,tour_4347,ZIMBABWE,45-64,Alone,0,1,Business,Bird watching,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,14,0,Cash,1,Friendly People,1,14
941,tour_435,NETHERLANDS,25-44,Friends/Relatives,1,2,Scientific and Academic,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,11,0,Cash,0, Wildlife,3,11
942,tour_4350,ZAMBIA,24-Jan,Spouse and Children,1,2,Other,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,No comments,3,2
943,tour_4354,ZAMBIA,25-44,Alone,1,0,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,"Wonderful Country, Landscape, Nature",1,2
944,tour_4358,SOUTH AFRICA,25-44,Friends/Relatives,0,2,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,5,0,Credit Card,0,Friendly People,2,5
945,tour_4363,UNITED STATES OF AMERICA,45-64,Alone,0,1,Leisure and Holidays,Cultural tourism,"Newspaper, magazines,brochures",1,1,1,1,1,1,1,0,5,0,Cash,0,Friendly People,1,5
946,tour_4365,SPAIN,65+,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,4,0,Cash,0,"Wonderful Country, Landscape, Nature",1,4
947,tour_4372,BRAZIL,24-Jan,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,30,0,Cash,0,Friendly People,1,30
948,tour_4374,UNITED STATES OF AMERICA,65+,Friends/Relatives,2,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,9,0,Cash,1,Friendly People,2,9
949,tour_438,UNITED KINGDOM,25-44,Friends/Relatives,2,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Cash,1,Excellent Experience,2,7
950,tour_4381,ZAMBIA,25-44,Spouse,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,6,0,Cash,0,No comments,1,6
951,tour_4384,ZAMBIA,25-44,Alone,1,0,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Cash,1,Friendly People,1,7
952,tour_4386,UNITED STATES OF AMERICA,25-44,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,0,1,1,1,1,1,0,9,4,Cash,1,Friendly People,2,13
953,tour_4394,ITALY,25-44,Spouse,1,1,Leisure and Holidays,business,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,0,7,Cash,1,Friendly People,2,7
954,tour_4396,SWITZERLAND,25-44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,others,0,0,0,0,0,0,0,0,7,5,Cash,1,Excellent Experience,2,12
955,tour_4402,SOUTH AFRICA,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",1,1,1,1,1,0,0,0,0,7,Cash,1,Friendly People,2,7
956,tour_4411,ZIMBABWE,45-64,Alone,0,1,Business,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1,No comments,1,3
957,tour_4417,SPAIN,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,7,0,Cash,1,No comments,2,7
958,tour_442,UNITED KINGDOM,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,others,0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,1,2
959,tour_4420,ITALY,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,0,14,Credit Card,1,"Wonderful Country, Landscape, Nature",2,14
960,tour_4421,UGANDA,25-44,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,"Wonderful Country, Landscape, Nature",1,3
961,tour_4425,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,1,0,7,Cash,1,Excellent Experience,2,7
962,tour_4435,ZAMBIA,45-64,Alone,0,1,Business,Bird watching,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Credit Card,0,Friendly People,1,2
963,tour_4443,ITALY,24-Jan,Friends/Relatives,1,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,7,Cash,1,Friendly People,3,7
964,tour_4444,ZAMBIA,45-64,Alone,1,0,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,0,Friendly People,1,4
965,tour_4445,CANADA,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,3,4,Cash,1,Friendly People,2,7
966,tour_4448,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,0,7,Cash,1,No comments,2,7
967,tour_4449,ITALY,45-64,Spouse and Children,3,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,11,7,Cash,1,Friendly People,4,18
968,tour_4451,ZIMBABWE,24-Jan,Friends/Relatives,0,2,Business,Hunting tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,1,0,Cash,1,Friendly People,2,1
969,tour_4463,KENYA,25-44,Alone,0,1,Other,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,1,Excellent Experience,1,4
970,tour_4464,NETHERLANDS,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,7,3,Cash,1,"Wonderful Country, Landscape, Nature",1,10
971,tour_4467,GERMANY,45-64,Spouse and Children,1,2,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",1,1,1,1,1,1,1,1,7,7,Cash,1,Friendly People,3,14
972,tour_4470,ITALY,25-44,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,11,Cash,1,Friendly People,2,11
973,tour_4474,SOUTH AFRICA,25-44,Friends/Relatives,2,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,0,13,Credit Card,1,No comments,2,13
974,tour_4475,SPAIN,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,9,0,Cash,0, Wildlife,1,9
975,tour_4479,UGANDA,25-44,Friends/Relatives,3,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,6,0,Cash,1,Friendly People,4,6
976,tour_4487,PERU,45-64,Alone,0,1,Business,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Credit Card,0,Friendly People,1,2
977,tour_4491,ZAMBIA,25-44,Friends/Relatives,3,0,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Cash,0,Friendly People,3,5
978,tour_4492,ZIMBABWE,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,No comments,1,2
979,tour_4496,ZIMBABWE,25-44,Alone,0,1,Business,Wildlife tourism,Tanzania Mission Abroad,0,0,0,0,0,0,0,0,2,0,Cash,1,No comments,1,2
980,tour_4497,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,10,5,Credit Card,1, Wildlife,2,15
981,tour_4499,GERMANY,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,1,0,1,Cash,1, Wildlife,2,1
982,tour_4501,ZIMBABWE,45-64,Alone,0,1,Business,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,1,1
983,tour_4507,GREECE,45-64,Friends/Relatives,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,5,Credit Card,1, Wildlife,4,11
984,tour_4508,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,1,0,7,Cash,1,No comments,2,7
985,tour_4509,ZIMBABWE,25-44,Alone,0,1,Business,Wildlife tourism,Trade fair,0,0,0,0,0,0,0,0,2,0,Cash,1, Wildlife,1,2
986,tour_451,SOUTH AFRICA,25-44,Alone,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,6,0,Cash,1,Friendly People,1,6
987,tour_4514,ZIMBABWE,45-64,Friends/Relatives,0,2,Business,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,No comments,2,2
988,tour_4520,AUSTRALIA,65+,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,0,Cash,1,Excellent Experience,1,7
989,tour_4521,CHINA,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,5,0,Cash,1, Wildlife,1,5
990,tour_4529,ZIMBABWE,25-44,Spouse,1,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,2,2
991,tour_4533,GERMANY,45-64,Spouse,1,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,1,0,9,Cash,1,No comments,1,9
992,tour_4543,SPAIN,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,20,0,Cash,1, Wildlife,1,20
993,tour_4549,NETHERLANDS,45-64,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,5,Credit Card,1, Wildlife,4,12
994,tour_4562,SOUTH AFRICA,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,7,0,Credit Card,1,Friendly People,2,7
995,tour_4569,CANADA,45-64,Friends/Relatives,3,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,14,7,Cash,1, Wildlife,4,21
996,tour_4571,UNITED KINGDOM,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,others,1,1,1,1,1,0,1,0,0,0,Cash,1, Wildlife,2,0
997,tour_4575,UNITED STATES OF AMERICA,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,7,0,Credit Card,1, Wildlife,2,7
998,tour_4578,SPAIN,45-64,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,22,0,Cash,0, Wildlife,1,22
999,tour_4581,AUSTRIA,24-Jan,Alone,1,0,Leisure and Holidays,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,9,0,Cash,1,Friendly People,1,9
1000,tour_459,GERMANY,24-Jan,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,0,6,6,Credit Card,1,"Wonderful Country, Landscape, Nature",2,12
1001,tour_460,POLAND,25-44,Friends/Relatives,1,1,Visiting Friends and Relatives,Wildlife tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,55,1,Cash,1, Wildlife,2,56
1002,tour_4602,ITALY,25-44,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,1,0,7,Cash,1,Friendly People,2,7
1003,tour_4603,SPAIN,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,4,10,Cash,1,Excellent Experience,2,14
1004,tour_4618,AUSTRALIA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,5,Cash,1, Wildlife,2,12
1005,tour_4620,UNITED STATES OF AMERICA,65+,Friends/Relatives,2,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,12,0,Cash,1,"Wonderful Country, Landscape, Nature",3,12
1006,tour_4621,UNITED STATES OF AMERICA,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,7,0,Cash,1,Friendly People,2,7
1007,tour_4625,NETHERLANDS,25-44,Alone,1,0,Leisure and Holidays,Conference tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,10,0,Cash,1,Good service,1,10
1008,tour_463,SOUTH AFRICA,25-44,Friends/Relatives,1,1,Meetings and Conference,Mountain climbing,"Radio, TV, Web",0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,2,1
1009,tour_4641,AUSTRALIA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,14,3,Cash,1,"Wonderful Country, Landscape, Nature",2,17
1010,tour_4659,KENYA,25-44,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Cash,0,Good service,1,7
1011,tour_4666,CZECH REPUBLIC,25-44,Alone,0,1,Leisure and Holidays,Conference tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,11,0,Cash,1,Good service,1,11
1012,tour_467,KENYA,25-44,Alone,0,1,Business,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,60,0,Cash,1,Friendly People,1,60
1013,tour_4675,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,0,1,1,1,0,9,0,Cash,1,Good service,2,9
1014,tour_4679,FRANCE,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,6,5,Cash,1, Wildlife,2,11
1015,tour_4681,ITALY,25-44,Friends/Relatives,4,4,Leisure and Holidays,Wildlife tourism,others,0,0,0,0,0,0,0,0,5,10,Cash,1,Excellent Experience,8,15
1016,tour_4682,ITALY,45-64,Friends/Relatives,3,0,Leisure and Holidays,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,17,Cash,1,Excellent Experience,3,17
1017,tour_4691,UGANDA,45-64,Spouse and Children,1,3,Leisure and Holidays,Cultural tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,0,4,Cash,1,Good service,4,4
1018,tour_4698,KENYA,25-44,Friends/Relatives,0,2,Other,Hunting tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,2,2
1019,tour_470,AUSTRALIA,25-44,Friends/Relatives,0,2,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,1,1,1,1,0,1,0,10,4,Credit Card,1,No comments,2,14
1020,tour_4702,POLAND,45-64,Spouse and Children,1,2,Leisure and Holidays,Beach tourism,others,0,0,0,0,0,0,0,0,0,12,Cash,1,Friendly People,3,12
1021,tour_4704,AUSTRALIA,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,5,0,Cash,1,Friendly People,1,5
1022,tour_4707,ZIMBABWE,45-64,Alone,0,1,Business,Conference tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,10,0,Cash,0,No comments,1,10
1023,tour_4712,UNITED STATES OF AMERICA,25-44,Spouse,1,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,21,0,Cash,0,Friendly People,2,21
1024,tour_4721,UNITED KINGDOM,24-Jan,Alone,0,1,Volunteering,Hunting tourism,Trade fair,0,0,0,0,0,0,0,0,30,4,Cash,1,Friendly People,1,34
1025,tour_4722,AUSTRALIA,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,0,7,0,Cash,1, Wildlife,1,7
1026,tour_4723,ITALY,45-64,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,others,1,0,1,1,0,0,0,0,10,7,Cash,1,Excellent Experience,2,17
1027,tour_473,UAE,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,6,0,Credit Card,0,"Wonderful Country, Landscape, Nature",1,6
1028,tour_4730,UNITED KINGDOM,24-Jan,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,0,1,1,1,1,1,0,10,0,Cash,0,Friendly People,1,10
1029,tour_4739,AUSTRALIA,24-Jan,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,3,0,Cash,1, Wildlife,1,3
1030,tour_4742,ZAMBIA,25-44,Friends/Relatives,2,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,1,6,Credit Card,0,Friendly People,2,7
1031,tour_4743,GERMANY,45-64,Spouse and Children,2,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,4,Credit Card,0,No comments,3,6
1032,tour_4756,INDONESIA,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,others,0,0,0,0,0,0,0,0,14,4,Cash,1, Wildlife,2,18
1033,tour_476,ZIMBABWE,45-64,Alone,0,1,Business,Hunting tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,19,2,Cash,1,No comments,1,21
